ix,iy,count
-1408217,772976,1
-1408217,773320,1
-1408217,774195,1
-1408216,770037,1
-1408216,770058,2
-1408216,770064,1
-1408216,771316,11
-1408216,771317,2
-1408216,771546,1
-1408216,771554,1
-1408216,771558,1
-1408216,771563,1
-1408216,771573,1
-1408216,771900,1
-1408216,772251,1
-1408216,772289,1
-1408216,772419,1
-1408216,772424,1
-1408216,772737,1
-1408216,772754,1
-1408216,772755,1
-1408216,772836,1
-1408216,772860,2
-1408216,772912,1
-1408215,770067,1
-1408215,770069,1
-1408215,770075,1
-1408215,770084,1
-1408215,771270,1
-1408215,771301,1
-1408215,771304,1
-1408215,771315,14
-1408215,771316,1
-1408215,771319,1
-1408215,771448,1
-1408215,771565,1
-1408215,771899,1
-1408215,772756,1
-1408215,772884,1
-1408215,772947,1
-1408214,770043,4
-1408214,770052,1
-1408214,770056,1
-1408214,770058,1
-1408214,770059,1
-1408214,770078,1
-1408214,770192,1
-1408214,771076,1
-1408214,771303,1
-1408214,771315,13
-1408214,771316,1
-1408214,771321,1
-1408214,771324,1
-1408214,771329,1
-1408214,771336,1
-1408214,771360,1
-1408214,771362,1
-1408214,771442,1
-1408214,772009,1
-1408214,772280,1
-1408214,772370,1
-1408214,772392,1
-1408214,772618,1
-1408214,772739,1
-1408214,772741,1
-1408214,772744,1
-1408214,772918,1
-1408214,772919,1
-1408214,772943,1
-1408214,772963,1
-1408214,773015,1
-1408213,770057,1
-1408213,770063,1
-1408213,771305,1
-1408213,771317,8
-1408213,771571,1
-1408213,771576,1
-1408213,771696,1
-1408213,771900,1
-1408213,772283,1
-1408213,772403,1
-1408213,772426,1
-1408213,772440,1
-1408213,772740,1
-1408213,772741,1
-1408213,772852,1
-1408213,773822,1
-1408212,770050,1
-1408212,770068,1
-1408212,771299,1
-1408212,771312,1
-1408212,771314,1
-1408212,771318,49
-1408212,771340,1
-1408212,771356,1
-1408212,771358,1
-1408212,771360,1
-1408212,772315,1
-1408212,772324,1
-1408212,772439,1
-1408212,772751,1
-1408212,772752,1
-1408212,772760,1
-1408212,772956,1
-1408212,772967,1
-1408212,773014,1
-1408212,773019,1
-1408211,770215,3
-1408211,771316,2
-1408211,771317,2
-1408211,771318,6
-1408211,771348,1
-1408211,771358,1
-1408211,771364,1
-1408211,772289,1
-1408211,772407,1
-1408211,772409,1
-1408211,772744,1
-1408211,772759,1
-1408211,772940,1
-1408211,772951,1
-1408211,772994,1
-1408211,773014,1
-1408211,773028,1
-1408211,773031,1
-1408210,770049,1
-1408210,770058,1
-1408210,770224,1
-1408210,771310,1
-1408210,771312,1
-1408210,771367,1
-1408210,771575,1
-1408210,771913,1
-1408210,772008,1
-1408210,772011,1
-1408210,772289,1
-1408210,772375,1
-1408210,772744,1
-1408210,772752,1
-1408210,772851,1
-1408210,772958,1
-1408210,772964,1
-1408210,772986,1
-1408210,773295,1
-1408209,770041,6
-1408209,770057,1
-1408209,770659,3
-1408209,770660,3
-1408209,770661,1
-1408209,771310,1
-1408209,771313,1
-1408209,771335,1
-1408209,771345,1
-1408209,771350,1
-1408209,771358,1
-1408209,771360,1
-1408209,771363,1
-1408209,771374,1
-1408209,771908,1
-1408209,772380,1
-1408209,772546,1
-1408209,772755,1
-1408209,772928,1
-1408209,773191,1
-1408209,773357,1
-1408208,770039,1
-1408208,770045,1
-1408208,770054,1
-1408208,770058,2
-1408208,770078,1
-1408208,770224,1
-1408208,770662,1
-1408208,771268,1
-1408208,771315,1
-1408208,771317,1
-1408208,771355,1
-1408208,771382,1
-1408208,772007,1
-1408208,772009,1
-1408208,772010,1
-1408208,772263,1
-1408208,772422,1
-1408208,772435,1
-1408208,772904,1
-1408208,772940,1
-1408208,773304,1
-1408207,770017,1
-1408207,770046,1
-1408207,770058,1
-1408207,771309,2
-1408207,771357,1
-1408207,771369,1
-1408207,771478,1
-1408207,771945,1
-1408207,772009,3
-1408207,772012,1
-1408207,772015,1
-1408207,772383,1
-1408207,772423,1
-1408207,772976,1
-1408207,773142,1
-1408206,770048,1
-1408206,770053,1
-1408206,770057,1
-1408206,770059,1
-1408206,770060,1
-1408206,771309,1
-1408206,771314,14
-1408206,771360,1
-1408206,771364,1
-1408206,771391,1
-1408206,771402,1
-1408206,771813,1
-1408206,772340,1
-1408206,772403,1
-1408206,772426,1
-1408206,772958,1
-1408206,773020,1
-1408206,773207,1
-1408205,771300,1
-1408205,771301,1
-1408205,771316,1
-1408205,771349,1
-1408205,771373,1
-1408205,771863,1
-1408205,772942,1
-1408204,770046,5
-1408204,770055,1
-1408204,770072,1
-1408204,771298,1
-1408204,771441,1
-1408204,772386,1
-1408204,772986,1
-1408203,770075,1
-1408203,770209,1
-1408203,771311,1
-1408203,771315,1
-1408203,771363,1
-1408203,772438,1
-1408203,772916,2
-1408203,772918,1
-1408203,772999,1
-1408203,773011,1
-1408203,773012,1
-1408202,770032,1
-1408202,770053,1
-1408202,770059,2
-1408202,771295,1
-1408202,771308,1
-1408202,771311,2
-1408202,771312,1
-1408202,771313,1
-1408202,771406,1
-1408202,771574,75
-1408202,771892,1
-1408202,771894,1
-1408202,772757,1
-1408202,772921,1
-1408202,772924,1
-1408202,772954,1
-1408202,772975,1
-1408202,773007,1
-1408202,773015,1
-1408202,774313,1
-1408202,774405,3
-1408201,770229,1
-1408201,770803,2
-1408201,770971,1
-1408201,771310,1
-1408201,772413,1
-1408201,772438,1
-1408201,772757,1
-1408201,772913,1
-1408201,772930,1
-1408201,772950,5
-1408201,773312,30
-1408201,773360,1
-1408201,773421,1
-1408201,773606,1
-1408200,770027,1
-1408200,770039,1
-1408200,770040,1
-1408200,770042,1
-1408200,770048,1
-1408200,770062,1
-1408200,770100,1
-1408200,770165,1
-1408200,771311,1
-1408200,771313,1
-1408200,771317,1
-1408200,772185,1
-1408200,772409,1
-1408200,772420,1
-1408200,772846,1
-1408200,772909,1
-1408200,772938,1
-1408200,773000,1
-1408200,773013,1
-1408200,773120,1
-1408200,773370,1
-1408199,770058,1
-1408199,770059,1
-1408199,770085,1
-1408199,771015,1
-1408199,771311,1
-1408199,771326,1
-1408199,771378,1
-1408199,771401,7
-1408199,771442,34
-1408199,771573,1
-1408199,771586,2
-1408199,771920,1
-1408199,772410,1
-1408199,772772,1
-1408199,772779,1
-1408199,772910,1
-1408199,772944,1
-1408199,773008,1
-1408198,770057,1
-1408198,770061,1
-1408198,770118,1
-1408198,771298,1
-1408198,771364,1
-1408198,771389,1
-1408198,771401,2
-1408198,771871,1
-1408198,772400,1
-1408198,772405,1
-1408198,772406,2
-1408198,772409,3
-1408198,772410,2
-1408198,772423,1
-1408198,772435,1
-1408198,772910,1
-1408198,772911,1
-1408198,772989,1
-1408197,770058,2
-1408197,770060,1
-1408197,771308,1
-1408197,771375,1
-1408197,771411,1
-1408197,772056,1
-1408197,772392,1
-1408197,772406,1
-1408197,772408,1
-1408197,772410,1
-1408197,772413,1
-1408197,772934,1
-1408197,772997,1
-1408197,773296,1
-1408196,769698,1
-1408196,770057,1
-1408196,770089,1
-1408196,771295,1
-1408196,771300,1
-1408196,771368,1
-1408196,771566,1
-1408196,772407,1
-1408196,772409,1
-1408196,772420,1
-1408196,772749,1
-1408196,772918,1
-1408196,773204,1
-1408196,773306,1
-1408195,770017,1
-1408195,770058,1
-1408195,770068,1
-1408195,770096,1
-1408195,770224,1
-1408195,771297,1
-1408195,771372,1
-1408195,771552,3
-1408195,771560,1
-1408195,771960,1
-1408195,772408,1
-1408195,772410,1
-1408195,772411,1
-1408195,772416,1
-1408195,772435,1
-1408195,772505,1
-1408195,772785,1
-1408194,769700,1
-1408194,770047,1
-1408194,770058,2
-1408194,770062,1
-1408194,770064,1
-1408194,770067,1
-1408194,770101,1
-1408194,770832,1
-1408194,771399,1
-1408194,771401,1
-1408194,771445,1
-1408194,771570,45
-1408194,772414,1
-1408194,772767,21
-1408194,772918,1
-1408193,770016,1
-1408193,770064,1
-1408193,770071,6
-1408193,771307,1
-1408193,771390,1
-1408193,771448,100
-1408193,771480,1
-1408193,771990,1
-1408193,772405,1
-1408193,772407,1
-1408193,772409,1
-1408193,772430,1
-1408193,772466,1
-1408193,772780,1
-1408193,772930,1
-1408192,770018,1
-1408192,770052,1
-1408192,771362,1
-1408192,771382,1
-1408192,771445,18
-1408192,771591,1
-1408192,772407,1
-1408192,772432,1
-1408192,772441,1
-1408192,772444,1
-1408192,772910,1
-1408192,772913,1
-1408192,772930,1
-1408192,772935,1
-1408192,772942,1
-1408192,773504,1
-1408192,774351,1
-1408191,770053,1
-1408191,770061,1
-1408191,770064,1
-1408191,770222,1
-1408191,772417,1
-1408191,772423,1
-1408191,772429,1
-1408191,772441,1
-1408191,772524,1
-1408191,772895,1
-1408191,772906,1
-1408191,772930,1
-1408191,772963,1
-1408191,773013,1
-1408191,773311,1
-1408191,774136,1
-1408190,770059,3
-1408190,770078,1
-1408190,771288,1
-1408190,771290,2
-1408190,771300,1
-1408190,771308,1
-1408190,771572,1
-1408190,771680,1
-1408190,772398,1
-1408190,772419,1
-1408190,772795,1
-1408190,772924,1
-1408190,772984,1
-1408190,772991,1
-1408189,770059,188
-1408189,770060,8
-1408189,771366,1
-1408189,771917,1
-1408189,772183,1
-1408189,772405,1
-1408189,772430,1
-1408189,773022,1
-1408189,773315,1
-1408189,773373,1
-1408188,770045,1
-1408188,770060,1
-1408188,770068,1
-1408188,770069,1
-1408188,770199,1
-1408188,771038,1
-1408188,771286,1
-1408188,771288,1
-1408188,771291,1
-1408188,771292,1
-1408188,771297,1
-1408188,771314,1
-1408188,771402,1
-1408188,771594,1
-1408188,772432,1
-1408188,772916,1
-1408188,772921,4
-1408188,772984,1
-1408188,773310,1
-1408188,773317,1
-1408188,773318,1
-1408188,773323,1
-1408188,773388,1
-1408187,770046,1
-1408187,770060,6
-1408187,770070,1
-1408187,770209,5
-1408187,770220,1
-1408187,771034,1
-1408187,771086,1
-1408187,771285,1
-1408187,771288,1
-1408187,771295,1
-1408187,771580,1
-1408187,772416,1
-1408187,772459,1
-1408187,772851,1
-1408187,772914,1
-1408187,772921,1
-1408187,772934,1
-1408187,772983,1
-1408187,773020,1
-1408186,770082,1
-1408186,770218,1
-1408186,770219,1
-1408186,770356,1
-1408186,771294,1
-1408186,772376,1
-1408186,772410,1
-1408186,772434,1
-1408186,772469,17
-1408186,772916,1
-1408186,772975,1
-1408186,773314,1
-1408185,770052,1
-1408185,770056,1
-1408185,771582,2
-1408185,771805,1
-1408185,771819,2
-1408185,772432,1
-1408185,772921,1
-1408185,772923,1
-1408184,770047,1
-1408184,770056,1
-1408184,770063,3
-1408184,770086,1
-1408184,770219,1
-1408184,771298,1
-1408184,772263,1
-1408184,772456,1
-1408184,772797,1
-1408184,772816,1
-1408184,772819,1
-1408184,772914,1
-1408184,772925,1
-1408184,772927,1
-1408183,770019,1
-1408183,770037,1
-1408183,770038,1
-1408183,770055,1
-1408183,770071,1
-1408183,770076,1
-1408183,770087,1
-1408183,770131,1
-1408183,770177,2
-1408183,772430,1
-1408183,772434,1
-1408183,772442,1
-1408183,772453,1
-1408183,772454,1
-1408183,772798,1
-1408183,772952,1
-1408183,772977,1
-1408182,770022,1
-1408182,770037,1
-1408182,770056,1
-1408182,770066,1
-1408182,771279,1
-1408182,772043,1
-1408182,772460,1
-1408182,772793,1
-1408182,772794,1
-1408182,772795,1
-1408182,772957,1
-1408181,770024,1
-1408181,770030,1
-1408181,770056,1
-1408181,770061,1
-1408181,770065,1
-1408181,771920,1
-1408181,772043,1
-1408181,772044,1
-1408181,772791,1
-1408181,772796,1
-1408181,772798,2
-1408181,772912,1
-1408181,772943,1
-1408181,772965,1
-1408181,772974,1
-1408181,773027,1
-1408181,773343,1
-1408180,770023,2
-1408180,770037,1
-1408180,770072,9
-1408180,770079,1
-1408180,771275,1
-1408180,771300,1
-1408180,772360,1
-1408180,772378,1
-1408180,772793,1
-1408180,772801,1
-1408180,772921,1
-1408180,773328,1
-1408180,774437,1
-1408179,770045,1
-1408179,770059,1
-1408179,770063,1
-1408179,770214,2
-1408179,770974,1
-1408179,771297,1
-1408179,771318,1
-1408179,772013,1
-1408179,772042,1
-1408179,772455,1
-1408179,772795,1
-1408179,772803,1
-1408179,772899,1
-1408179,772911,1
-1408179,772945,1
-1408179,772968,1
-1408179,772970,1
-1408179,773328,1
-1408178,770037,1
-1408178,770064,1
-1408178,770079,1
-1408178,770182,1
-1408178,770188,1
-1408178,771048,1
-1408178,771630,1
-1408178,771915,1
-1408178,771936,3
-1408178,772044,1
-1408178,772045,1
-1408178,772795,1
-1408178,772956,1
-1408178,772962,1
-1408177,770060,1
-1408177,771272,1
-1408177,771289,1
-1408177,771907,1
-1408177,772040,1
-1408177,772800,1
-1408177,772808,1
-1408177,772877,1
-1408177,773315,1
-1408177,773338,1
-1408176,771227,1
-1408176,771295,1
-1408176,771297,1
-1408176,772795,1
-1408176,772923,1
-1408176,772948,1
-1408176,772961,1
-1408176,772969,1
-1408176,773196,1
-1408175,770045,1
-1408175,770051,1
-1408175,770094,1
-1408175,771302,1
-1408175,771308,1
-1408175,771937,1
-1408175,772047,1
-1408175,772374,1
-1408175,772395,1
-1408175,772453,1
-1408175,772467,1
-1408175,772469,1
-1408175,772471,1
-1408175,772790,1
-1408175,772798,1
-1408175,772920,1
-1408175,772933,1
-1408175,772979,1
-1408175,773326,1
-1408175,773334,1
-1408175,773391,2
-1408174,770029,1
-1408174,770030,1
-1408174,770069,1
-1408174,771271,1
-1408174,771281,1
-1408174,771288,2
-1408174,771297,1
-1408174,772449,1
-1408174,772458,1
-1408174,772462,1
-1408174,772805,1
-1408174,772824,1
-1408174,772848,1
-1408174,772956,1
-1408174,772959,1
-1408174,773399,1
-1408173,771128,1
-1408173,771260,1
-1408173,771274,1
-1408173,771287,1
-1408173,772796,1
-1408173,772888,1
-1408173,773385,1
-1408172,770064,1
-1408172,771270,1
-1408172,772364,2
-1408172,772365,1
-1408172,772393,1
-1408172,772797,1
-1408172,772953,1
-1408172,773316,1
-1408172,773344,1
-1408172,773351,1
-1408171,770074,1
-1408171,770097,1
-1408171,770211,1
-1408171,771262,1
-1408171,771265,1
-1408171,771280,1
-1408171,771287,1
-1408171,771359,1
-1408171,771997,1
-1408171,772363,1
-1408171,772364,1
-1408171,772365,1
-1408171,772795,1
-1408171,772804,1
-1408171,772952,1
-1408171,772977,1
-1408171,773010,1
-1408171,773353,1
-1408171,774394,1
-1408170,770036,1
-1408170,770130,1
-1408170,771273,1
-1408170,771280,1
-1408170,771285,2
-1408170,771286,1
-1408170,772364,1
-1408170,772467,1
-1408170,772944,1
-1408170,773313,1
-1408170,773352,1
-1408169,770071,32
-1408169,770095,1
-1408169,772046,1
-1408169,772047,1
-1408169,772049,1
-1408169,772929,3
-1408169,772950,1
-1408169,774310,1
-1408168,770074,1
-1408168,771263,1
-1408168,771269,1
-1408168,771526,1
-1408168,772851,1
-1408168,772945,1
-1408168,773490,1
-1408167,771262,1
-1408167,771308,1
-1408167,771917,1
-1408167,772802,1
-1408167,772808,1
-1408167,772872,1
-1408167,772943,1
-1408167,773348,1
-1408166,771234,1
-1408166,771280,1
-1408166,771283,1
-1408166,771866,1
-1408166,772782,1
-1408166,772801,1
-1408166,772920,1
-1408166,773306,1
-1408166,773339,1
-1408166,773368,1
-1408166,773376,1
-1408166,773752,1
-1408165,770204,2
-1408165,771063,1
-1408165,771064,2
-1408165,771187,1
-1408165,771933,1
-1408165,772643,1
-1408165,772919,1
-1408165,773378,4
-1408164,770566,1
-1408164,772458,1
-1408164,772479,1
-1408164,772798,1
-1408164,773372,1
-1408164,773393,1
-1408163,770025,1
-1408163,770048,1
-1408163,771053,1
-1408163,771064,1
-1408163,771128,1
-1408163,771269,1
-1408163,771282,1
-1408163,772768,1
-1408163,772800,3
-1408163,772937,1
-1408163,773331,1
-1408163,773349,1
-1408163,773378,1
-1408162,770057,1
-1408162,770176,1
-1408162,770204,1
-1408162,770995,1
-1408162,771062,1
-1408162,771074,1
-1408162,771294,1
-1408162,771390,1
-1408162,771592,1
-1408162,771945,1
-1408162,772696,1
-1408162,772801,8
-1408162,772804,4
-1408162,772907,1
-1408162,773426,4
-1408161,770195,1
-1408161,771226,1
-1408161,771275,1
-1408161,772180,1
-1408161,772449,1
-1408161,772796,1
-1408161,772874,1
-1408161,772914,1
-1408161,772969,1
-1408161,773376,1
-1408161,773397,1
-1408161,773445,1
-1408161,773990,1
-1408160,770103,1
-1408160,771067,1
-1408160,771068,1
-1408160,771207,1
-1408160,771220,1
-1408160,771240,1
-1408160,771241,1
-1408160,771272,1
-1408160,772428,1
-1408160,772493,1
-1408160,773350,1
-1408159,770202,3
-1408159,771270,1
-1408159,771279,2
-1408159,771489,1
-1408159,771705,1
-1408159,772263,1
-1408159,772424,1
-1408159,772429,1
-1408159,772433,1
-1408159,772447,1
-1408159,772795,2
-1408159,772805,1
-1408159,772976,2
-1408159,773329,1
-1408158,770104,1
-1408158,770107,1
-1408158,770108,1
-1408158,770201,1
-1408158,771103,1
-1408158,771128,1
-1408158,771237,1
-1408158,771246,1
-1408158,771258,1
-1408158,771266,1
-1408158,771270,1
-1408158,771823,1
-1408158,772442,1
-1408158,772488,1
-1408158,772527,1
-1408158,772798,1
-1408158,773035,1
-1408158,773328,1
-1408158,773342,1
-1408158,773419,1
-1408158,773439,1
-1408157,770182,1
-1408157,770852,1
-1408157,771113,1
-1408157,771237,1
-1408157,771803,1
-1408157,771806,1
-1408157,772426,1
-1408157,772920,1
-1408157,773380,1
-1408157,773390,1
-1408157,773437,1
-1408156,770150,1
-1408156,771172,1
-1408156,771235,1
-1408156,771255,5
-1408156,771280,1
-1408156,772422,1
-1408156,772525,1
-1408156,772754,1
-1408156,772927,1
-1408156,773389,1
-1408156,773404,1
-1408155,770164,1
-1408155,771072,1
-1408155,771172,1
-1408155,771255,1
-1408155,771275,1
-1408155,771804,1
-1408155,771806,1
-1408155,771807,2
-1408155,772345,1
-1408155,772479,1
-1408155,772480,1
-1408155,772818,1
-1408155,772820,1
-1408155,772897,1
-1408155,772915,1
-1408155,772918,1
-1408155,773391,1
-1408155,773441,1
-1408154,769721,1
-1408154,770199,1
-1408154,771054,1
-1408154,771208,1
-1408154,771225,1
-1408154,771257,1
-1408154,771481,1
-1408154,771770,1
-1408154,771797,4
-1408154,772050,1
-1408154,772496,1
-1408154,772819,1
-1408154,772918,1
-1408154,773435,1
-1408154,774287,1
-1408153,770157,1
-1408153,771105,1
-1408153,771207,1
-1408153,771238,1
-1408153,771809,1
-1408153,772425,1
-1408153,772427,1
-1408153,772795,1
-1408152,770162,3
-1408152,771212,1
-1408152,771253,4
-1408152,771257,1
-1408152,771281,1
-1408152,771445,1
-1408152,771804,2
-1408152,771807,1
-1408152,772122,1
-1408152,772357,1
-1408152,772400,1
-1408152,772425,1
-1408152,772482,1
-1408152,772898,1
-1408152,772917,1
-1408151,770065,1
-1408151,770087,1
-1408151,770153,1
-1408151,771000,1
-1408151,771208,1
-1408151,771805,1
-1408151,771808,1
-1408151,771810,1
-1408151,772425,1
-1408151,772579,1
-1408151,772839,3
-1408151,772964,1
-1408151,772986,1
-1408151,773313,1
-1408151,773369,1
-1408151,773396,1
-1408150,770074,1
-1408150,770198,2
-1408150,770459,1
-1408150,771197,1
-1408150,771210,1
-1408150,771221,1
-1408150,771223,1
-1408150,771232,1
-1408150,771242,1
-1408150,771842,1
-1408150,771864,1
-1408150,771878,1
-1408150,772417,1
-1408150,772419,1
-1408150,772423,1
-1408150,772789,1
-1408150,772795,1
-1408150,772908,4
-1408150,773347,1
-1408150,773384,1
-1408150,773399,1
-1408150,773402,1
-1408150,773422,1
-1408150,773469,1
-1408149,770171,2
-1408149,770175,2
-1408149,770198,7
-1408149,770796,1
-1408149,770848,1
-1408149,770898,1
-1408149,771223,1
-1408149,771801,1
-1408149,771804,1
-1408149,771805,1
-1408149,771806,1
-1408149,771815,1
-1408149,772055,1
-1408149,772423,2
-1408149,772442,1
-1408149,773057,1
-1408149,773401,1
-1408149,773406,1
-1408148,770046,1
-1408148,770125,1
-1408148,770170,1
-1408148,770173,2
-1408148,770999,1
-1408148,771218,1
-1408148,771237,1
-1408148,771245,1
-1408148,771264,1
-1408148,771825,1
-1408148,771846,1
-1408148,772419,1
-1408148,772423,1
-1408148,772579,1
-1408148,773312,1
-1408148,773407,1
-1408148,773409,1
-1408147,771212,1
-1408147,771219,1
-1408147,771250,1
-1408147,771270,1
-1408147,771309,1
-1408147,771312,1
-1408147,771810,1
-1408147,772039,1
-1408147,772048,2
-1408147,772412,1
-1408147,772424,1
-1408147,772768,1
-1408147,773441,1
-1408146,770902,1
-1408146,771224,1
-1408146,771234,1
-1408146,771780,1
-1408146,771950,1
-1408146,772047,1
-1408146,772877,1
-1408146,772952,1
-1408146,773416,2
-1408146,773419,1
-1408146,773423,1
-1408146,773426,1
-1408146,773430,1
-1408145,770092,1
-1408145,770190,1
-1408145,770192,1
-1408145,770195,1
-1408145,771206,1
-1408145,771212,1
-1408145,771242,1
-1408145,771885,1
-1408145,772046,1
-1408145,772048,1
-1408145,772417,1
-1408145,772494,1
-1408145,772505,1
-1408145,773467,1
-1408144,770144,1
-1408144,770198,1
-1408144,771014,1
-1408144,771213,1
-1408144,771219,1
-1408144,771240,1
-1408144,771658,1
-1408144,771886,2
-1408144,771944,1
-1408144,772453,1
-1408144,772484,1
-1408144,772503,1
-1408144,772618,11
-1408144,772669,1
-1408144,772947,1
-1408144,772957,1
-1408143,770163,1
-1408143,770171,2
-1408143,770198,2
-1408143,771220,1
-1408143,771886,4
-1408143,771887,3
-1408143,771888,1
-1408143,772409,1
-1408143,772447,1
-1408143,772483,1
-1408143,772579,1
-1408143,772683,1
-1408142,770191,2
-1408142,771194,1
-1408142,771195,2
-1408142,771201,1
-1408142,771310,1
-1408142,771884,1
-1408142,771885,1
-1408142,771886,3
